name,img,otherName,intro
密蒙花,http://p.ayxbk.com/images/thumb/2/2d/Bk2xq.jpg/220px-Bk2xq.jpg,（蒙花、蒙花珠、老蒙花、羊耳朵朵尖、水锦花、黄花醉鱼草、小锦花、黄饭花、疙瘩皮树花、鸡骨头花）,清热养肝，明目退翳。用于目赤肿痛，多泪羞明，眼生翳膜，肝虚目暗，视物昏花。
密陀僧,http://p.ayxbk.com/images/thumb/4/49/Bk71r.jpg/220px-Bk71r.jpg,（炉底、陀僧、金陀僧、蜜陀僧、没多僧、银池、淡银、金炉底、银炉底）,燥湿，杀虫，敛疮。用于湿疹，疥，癣，腋下狐臭，疮疡溃破久不收口。
蜜环菌,http://p.ayxbk.com/images/thumb/2/28/Bkb01.jpg/220px-Bkb01.jpg,（糖蕈、榛蘑、蜜色环菌、蜜蘑、栎菌、根索菌、根腐菌、栎蕈、小蜜环菌）,熄风平肝；祛风通络；强筋壮骨。主头晕；头痛；失眠；四肢麻木；腰腿疼痛；冠心病；高血压；血管性头痛；眩晕综合征；癫痫
蜜蜡,http://p.ayxbk.com/images/thumb/4/43/Bkn5m.jpg/220px-Bkn5m.jpg,（蜡、蜜跖、蜂蜡）,解毒，生肌，定痛。治急心痛，下痢脓血，久泻不止，胎动下血，疮痈内攻，久溃不敛，水火烫伤。
绵马贯众,http://p.ayxbk.com/images/thumb/4/4b/Bk2y2.jpg/220px-Bk2y2.jpg,（贯众、贯仲、绵马、野鸡膀子、牛毛黄）,清热解毒，驱虫，止血。
绵毛金腰,http://p.ayxbk.com/images/thumb/0/0a/Bke8r.jpg/220px-Bke8r.jpg,,清热解毒、生肌收敛、活血通络。主用于臁疮，烫火伤，跌打损伤。
绵毛马兜铃,http://p.ayxbk.com/images/4/4d/Bkmvd.jpg,（寻骨风、黄木香、毛香、猴耳草）,祛风、活络、止痛。用于风湿痹痛，关节酸痛。
绵三七,http://p.ayxbk.com/images/c/ce/Bke8s.jpg,（鸡心矮陀陀、球根毛瓣花、草仔薯、山草果、排红草、山鸡头、山土瓜、草果暗消、地草果、独苗一支立）,健胃消积，理气止痛。用于小儿疳积，消化不良，胃腹疼痛，腹泻，跌打损伤。
绵阳岩白菜,http://p.ayxbk.com/images/thumb/e/ed/Bke8t.jpg/220px-Bke8t.jpg,（岩白菜、接骨草）,止血；活血止痛。主劳伤咯血；崩漏；痛经；跌打损伤
绵枣儿,http://p.ayxbk.com/images/thumb/b/b5/Bke8u.jpg/220px-Bke8u.jpg,（天蒜、地兰、地枣儿、催生草、独叶芹、药狗蒜、地枣、石枣儿、山大蒜、鲜白头、老鸦葱、独叶一枝枪）,活血解毒，消肿止痛。治乳拥，肠痈，跌打损伤，腰腿痛。
棉花,http://p.ayxbk.com/images/thumb/e/ec/Bke8w.jpg/220px-Bke8w.jpg,（棉花）,止血。主吐血；便血；血崩；金疮出血
棉花根,http://p.ayxbk.com/images/6/63/Bk74x.jpg,（土黄芪、草棉根皮、蜜根）,止咳平喘；通经止痛。主咳嗽；气喘；有经不调；崩漏
棉花子,http://p.ayxbk.com/images/8/81/Bke91.jpg,（木棉子、棉花核）,温肾，补虚，止血。治阳痿，睾丸偏坠，遗尿。痔血，脱肛，崩漏，带下。
缅茄,http://p.ayxbk.com/images/thumb/2/2d/Bke94.jpg/220px-Bke94.jpg,（沔茄、木茄）,清热解毒，消肿止痛。主赤眼，眼生云翳，疮毒，火热牙痛
缅枣,http://p.ayxbk.com/images/thumb/9/96/Bke96.jpg/220px-Bke96.jpg,（酸枣、西西果、马典西西果）,消热止痛；收敛止泻。主烧烫伤；咽喉痛；腹泻；痢疾
面根藤,http://p.ayxbk.com/images/thumb/1/1e/Bke97.jpg/220px-Bke97.jpg,（蒚子根、兔儿苗、狗儿秧、秧子根、奶浆藤、面根草、狗儿完、小旋花、南面根、常春藤叶夫剑、狗儿蔓、打破碗、常春藤叶天剑、蒲地参、盘肠参、燕覆子、米线草、兔儿草、富苗秧、扶秧、走丝牡丹、钩耳藤、喇叭花、狗耳苗、扶苗、扶子苗、旋花苦蔓、老母猪草）,治淋病，白带，月经不调，小儿疳积。
明党参,http://p.ayxbk.com/images/d/d3/Bk2yg.jpg,（明沙参、粉沙参、山花、土人参、百丈光、天瓠、红党参、金鸡爪、山萝卜、明参）,清肺，化痰，平肝，和胃，解毒。治痰火咳嗽喘逆，头晕，呕吐，目亦，白带，疔毒疮疡。
明胶,http://p.ayxbk.com/images/d/d5/Bk2yp.jpg,（黄明胶）,止血。主治吐血，衄血，便血，血崩等症。
磨盘草,http://p.ayxbk.com/images/4/4c/Bke99.jpg,（耳响草、白麻、磨丬果、土砻盾、石磨仔、磨仔草、磨档草、金花草、唐挡草、帽笼子、磨笼子、磨盆草、印度苘麻、牛响草、磨挡草、木磨子、苘麻、磨谷子、磨龙子、牛姑仔磨、复盆子、半截磨、假茶仔、挨砻地堵、磨砻草、磨盘花、累子草、米兰草、帽子盾、倒绋草、四米草、研仔盾草）,清热，利湿，开窍，活血。治泄泻，淋病，耳鸣耳聋，疝气，痈肿，荨麻疹。
蘑菇,http://p.ayxbk.com/images/thumb/0/01/Bkljx.jpg/220px-Bkljx.jpg,（双孢蘑菇、洋蘑菇、洋蕈、洋菌、洋茸、西洋草菇、鸡足磨菇、磨菇蕈、肉蕈、蘑菰、麻菰、鸡足蘑菇、蘑菇草）,消食，清神，平肝阳。主治消化不良，高血压。
魔芋,http://p.ayxbk.com/images/thumb/8/8b/Bkl4d.jpg/220px-Bkl4d.jpg,（蒟蒻、花杆南星、花杆莲、麻芋子、花伞把、蒻头、白蒟蒻、鬼芋、鬼头、花杯莲、茱芋、黑芋头、花便莲、虎掌、蛇头草根、蛇六谷、雷星、鬼蜡烛、蛇头子、天六谷、星芋）,消肿散结，解毒止痛。用于肿瘤，颈淋巴结结核；外用治痈疖肿毒，毒蛇咬伤。
茉莉花,http://p.ayxbk.com/images/thumb/3/3a/Bklgi.jpg/220px-Bklgi.jpg,（小南强、柰花、鬘华、木梨花、白末利；小南强；奈花；鬘华、末梨花）,理气，开郁，辟秽，和中。治下痢腹痛，结膜炎，疮毒。
墨旱莲,http://p.ayxbk.com/images/9/96/Bk2z0.jpg,（旱莲草、水旱莲、莲子草、白花蟛蜞草、墨斗草、野向日葵、墨菜、黑墨草、墨汁草、墨水草、乌心草、金陵草、旱莲子、白旱莲、猢孙头、莲草、墨烟草、猪牙草、白花草、白花蟛蜞菊、墨记菜、野水凤仙、摘头乌、滴落乌、水风仙草、黑头草、古城墨、水旱蓬、冰冻草、节节乌、跳鱼草、假日头花仔、旱莲蓬、白田乌草、墨草、摘落乌、水葵花）,补益肝肾；凉血止血。主肝肾不足；头晕目眩；须发早白；吐血；咯血；衄血；便血；血痢；崩；漏；外伤出血
母草,http://p.ayxbk.com/images/b/b7/Bke9d.jpg,（四方草、小叶蛇针草、铺地莲、四方拳草、蛇通管、气痛草、开怀草、水辣椒、齿叶母草、蝴蝶翼、毛毯草、细牛毒）,清热利湿，解毒。治感冒，急、慢性菌痢，肠炎，痈疖疔肿。
母菊,http://p.ayxbk.com/images/e/e4/Bke9e.jpg,（欧药菊、洋甘菊）,清热解毒；止咳平喘；祛风湿。主感冒发热；咽喉肿痛；肺热咳喘；势痹肿痛；疮肿
母猪菜,http://p.ayxbk.com/images/thumb/c/ce/Bke9f.jpg/220px-Bke9f.jpg,（五叶藤、五龙草、五爪金龙）,清热利水；解毒消肿。主肾炎水肿；肝热目赤；痈肿疮毒；跌打；蛇伤
牡丹皮,http://p.ayxbk.com/images/thumb/a/a0/Bkcky.jpg/220px-Bkcky.jpg,（丹皮、粉丹皮、木芍药、条丹皮、洛阳花、牡丹根皮、丹根）,清热凉血，活血化瘀。用于温毒发斑，吐血衄血，夜热早凉，无汗骨蒸，经闭痛经，痈肿疮毒，跌扑伤痛。
牡荆,http://p.ayxbk.com/images/4/41/Bk5sd.jpg,（黄荆、小荆、楚）,1、白带下。用牡荆子炒焦为末，饮服。；2、小肠疝气。用牡荆子半升，炒熟，加酒一碗，煎开，乘热饮服。甚效。；3、湿痰白浊。用牡荆子炒为末，每服三钱，酒送下。；4、耳聋。用牡荆子泡酒常饮。；叶：；1、九窍出血。用荆叶捣汁，酒调服二合。；2、小便尿血。治方同上。；3、腰脚风湿。用荆叶煮水，熏蒸病人，以汗出为度。；根：各各上风疾。用七叶黄荆根皮、五加根皮、接骨草，等分煎汤，每日饮服适量。；茎：灼疮发热，风牙痛。青盲内障。；荆沥：；1、中风口噤。服荆沥，每次一升。；2、头风头痛。用日取荆沥饮服。；3、喉痹疮肿。取荆沥细细咽服。或以荆一把，水煎服。；4、心虚惊悸，形容枯瘦。用荆沥二升，火上煎成一升六合，分四次服，白天服三次，晚上服一次。；5、赤白痢。久不愈。用荆沥饮服，每日五合。；6、疮癣。用荆沥涂搽。
牡荆叶,http://p.ayxbk.com/images/thumb/0/01/Bk2z4.jpg/220px-Bk2z4.jpg,（荆叶）,祛痰，止咳，平喘。用于咳喘；慢性支气管炎。
牡荆油,http://p.ayxbk.com/images/5/59/Bk2z5.jpg,,祛痰，止咳，平喘。用于慢性支气管炎。
牡蛎,http://p.ayxbk.com/images/thumb/1/1d/Bk2z6.jpg/220px-Bk2z6.jpg,（左牡蛎、海蛎子壳、左壳、蛎蛤、古贲、左顾牡蛎、牡蛤、蛎房、蚝莆、蚝壳、海蛎子皮、蚝山）,平肝潜阳；重镇安神；软坚散结；收敛固涩。主眩晕耳鸣；惊悸失眠；瘰疬瘿瘤；症瘕痞块；自汗盗汗；遗精；崩漏；带下
牡蛎肉,http://p.ayxbk.com/images/thumb/9/93/Bke9j.jpg/220px-Bke9j.jpg,（蛎黄）,滋阴养血。治烦热失眠，心神不安，丹毒。
木半夏果实,http://p.ayxbk.com/images/thumb/9/92/Bke9k.jpg/220px-Bke9k.jpg,（四月子、野樱桃、棠台、麦粒团、羊奶子、判渣、、石滚子、芦都子、牛脱）,平喘；止痢；活血消肿；止血。主哮喘；痢疾；跌打损伤；风湿关节痛；痔疮下血；肿毒
木半夏叶,http://p.ayxbk.com/images/thumb/8/83/Bke9n.jpg/220px-Bke9n.jpg,,平喘；活血。主哮喘；跌打损伤
木本远志,http://p.ayxbk.com/images/thumb/3/3d/Bke9p.jpg/220px-Bke9p.jpg,（山桂花、华石兰、木本瓜子金、西南远志、山楂花、乌棒子、大毛籽黄山桂）,解毒；散瘀。主乳痈；无名肿毒；跌打损伤
木本猪毛菜,http://p.ayxbk.com/images/thumb/6/61/Bke9q.jpg/220px-Bke9q.jpg,（白木本猪毛菜）,平肝；镇静；降压。主高血压病
木鳖子,http://p.ayxbk.com/images/thumb/1/15/Bk2zm.jpg/220px-Bk2zm.jpg,（藤桐、木别子、漏苓子、木蟹、土木鳖、壳木鳖、地桐子、藤桐子、鸭屎瓜子、木鳖瓜）,解毒，消肿止痛。用于化脓性炎症，乳腺炎，淋巴结炎，头癣，痔疮。
木达地黄,http://p.ayxbk.com/images/thumb/5/56/Bke9r.jpg/220px-Bke9r.jpg,（马松子、野路葵、野棉花秸、假络麻）,清热利湿。主治急性黄疸型肝炎。
木耳,http://p.ayxbk.com/images/thumb/3/30/Bklk2.jpg/220px-Bklk2.jpg,（黑木耳、树鸡、木檽、木枞、木蛾、云耳、耳子、檽、桑上寄生、蕈耳、木菌、光木耳、木茸）,凉血，止血。治肠风，血痢，血淋，崩漏，痔疮。
木防己,http://p.ayxbk.com/images/thumb/a/a2/Bk185.jpg/220px-Bk185.jpg,（土防己[江西]、青藤根[广东]、青藤香、钻骨龙、金锁匙[广东]、广防己、土防己、土木香、白木香、牛木香、金锁匙、紫背金锁匙、百解薯、青藤根、钻龙骨、青檀香、银锁匙、板南根、白山蕃薯、青藤仔、千斤坠、圆藤根、倒地铃、穿山龙、盘古风、乌龙、大防己、蓝田防己）,祛风止痛，行水清肿，解毒，降血压。用于风湿痹痛、神经痛、肾炎水肿、尿路感染；外治跌打损伤、蛇咬伤。
木芙蓉,http://p.ayxbk.com/images/thumb/3/32/Bkb0d.jpg/220px-Bkb0d.jpg,（三变花、九头花、拒霜花、铁箍散、转观花、清凉膏、地芙蓉、木莲、华木、桦木、拒霜）,清热解毒，消肿排脓，凉血止血。用于肺热咳嗽，月经过多，白带；外用治痈肿疮疖，乳腺炎，淋巴结炎，腮腺炎，烧烫伤，毒蛇咬伤，跌打损伤。
木瓜,http://p.ayxbk.com/images/thumb/6/6a/Bk2zv.jpg/220px-Bk2zv.jpg,（贴梗海棠、铁脚梨、皱皮木瓜、宣木瓜、楙、木瓜实、秋木瓜、酸木瓜）,平肝和胃，去湿舒筋。治吐泻转筋，湿痹，脚气，水肿，痢疾。
木瓜核,http://p.ayxbk.com/images/thumb/2/2c/Bke9s.jpg/220px-Bke9s.jpg,（木瓜子）,祛湿舒筋。主霍乱烦躁气急
木荷,http://p.ayxbk.com/images/thumb/4/42/Bke9t.jpg/220px-Bke9t.jpg,（木艾树、何树、柯树、木和、回树、木荷柴、横柴）,攻毒，消肿。主疔疮；无名肿毒
木蝴蝶,http://p.ayxbk.com/images/5/55/Bk30d.jpg,（千层纸、千张纸、破布子、满天飞、兜铃、三百两银药、玉蝴蝶、云故纸、白故子、海船果心、白玉纸、白干层、纸肉、故纸、洋故纸、鸭船层纸、海船皮、千纸肉、磊刀树、白故纸、白千层）,清肺利咽，疏肝和胃。用于肺热咳嗽，喉痹，音哑，肝胃气痛。
木姜子,http://p.ayxbk.com/images/thumb/f/fb/Bkea2.jpg/220px-Bkea2.jpg,（山胡椒、木香子、木樟子、山姜子、山苍子[贵州南部]、木椒子、腊梅柴、大木姜、香桂子、猴香子、生姜材、黄花子、辣姜子）,健脾，燥湿，调气，消食。治胃寒腹痛，泄泻，食滞饱胀。
木姜子根,http://p.ayxbk.com/images/thumb/c/c1/Bkeaa.jpg/220px-Bkeaa.jpg,（木椒子根）,温中理气；散寒止痛。主胃脘冷痛；风湿关节酸痛；疟疾；痛经
木姜子叶,http://p.ayxbk.com/images/thumb/c/c1/Bkeaa.jpg/220px-Bkeaa.jpg,,祛风行气；健脾利湿；外用解毒。主腹痛腹胀；暑湿吐泻；关节疼痛；水肿；无名肿毒
木槿,http://p.ayxbk.com/images/a/a8/Bkmjb.jpg,（榇、日及、朝开暮落花、藩篱草、花奴玉蒸）,1、赤白逅眄。用槿皮二两，切细，用白酒一碗半，煎成一碗，空心服。；2、头面钱癣。用槿树皮研为末，醋调匀，隔水煮成膏敷涂患处。；3、牛皮癣。用川槿皮一两、大风子仁十五个、半夏五钱（锉细），放在水二碗中浸露七宿，取出加轻粉少许，共研为末涂癣。有臭流出即愈。；4、痔疮肿痛。用木槿皮或叶煎汤先熏后洗。；5、大肠脱肛。用木槿根煎汤，先熏洗后，以白矾、五倍子调敷。；6、噤口痢。用红木槿花，去蒂，阴干为末，煎面饼二个，蘸末吃下。；7、风痰逆。用木槿花晒干，焙过，研为末。每服一、二匙，空心服，开水送下。白花更好。；8、黄水脓疮。用木槿子烧存性，调猪骨髓涂搽。
木槿花,http://p.ayxbk.com/images/e/e7/Bkb0h.jpg,（篱障花、清明篱、白饭花、鸡肉花、猪油花、朝开暮落花、里梅花、疟子花、喇叭花、白玉花、藩篱花、打碗花、灯盏花、白面花、朝开幕落花、白槿花、桐树花、大碗花、碗盖花、扁状花、苦松花、水槿花、槿铃花、新米花、饭汤花、旱莲花、水昌花、槿树花、三七花、扦金花、木荆花、芭壁花、木红花、肉花、白木棉花、白水绵花、白棉花）,清热，利湿，凉血。治肠风泻血，痢疾，白带。
木槿叶,http://p.ayxbk.com/images/thumb/b/b8/Bkead.jpg/220px-Bkead.jpg,,清热解毒。主赤白痢疾；肠风；痈肿疮毒
木槿子,http://p.ayxbk.com/images/thumb/3/30/Bkeae.jpg/220px-Bkeae.jpg,（朝天子、川槿子、槿树子木槿果）,清肺化痰；止头痛；解毒。主痰喘咳嗽；支气管炎；偏正头痛；黄水疮；湿疹
木蜡树叶,http://p.ayxbk.com/images/4/42/Bkeaf.jpg,（野漆树叶）,祛瘀消肿；杀虫；解毒。主跌打损伤；创伤出血；钩虫病；疥癣；疮毒；毒蛇咬伤
木兰花,http://p.ayxbk.com/images/thumb/1/19/Bkeag.jpg/220px-Bkeag.jpg,,利尿消肿;润肺止咳。主肺虚咳嗽;痰中带血；酒疸；重舌；痈肿
木蓝,http://p.ayxbk.com/images/thumb/6/65/Bkbom.jpg/220px-Bkbom.jpg,（蓝靛、槐蓝、小青[福建]、野槐树、大蓝、大蓝青、水蓝、小青、印度蓝、青仔草、野青靛、大青蓝）,清热解毒，去瘀止血。治乙型脑炎，腮腺炎，目赤，疮肿，吐血。
木莲,http://p.ayxbk.com/images/thumb/a/a1/Bkeao.jpg/220px-Bkeao.jpg,（木莲果）,止咳，通便。用于实火便闭，老年干咳。
木麻黄,http://p.ayxbk.com/images/thumb/9/9a/Bkeap.jpg/220px-Bkeap.jpg,（木贼叶木麻黄、木贼麻黄）,宣肺止咳，行气止痛，温中止泻，利湿。主感冒发热；咳嗽；疝气；腹痛；泄泻；痢疾；小便不利；脚气肿毒。
木馒头,http://p.ayxbk.com/images/thumb/a/a2/Bkeaq.jpg/220px-Bkeaq.jpg,（木莲、水馒头、鬼馒头、蔓头萝、凉粉果、木铎、桔杷、文头果、文头榔、糖馒头、馒头郎、牛奶子、牛奶柚、金柚奶、假秤锤、程邦子、水子、鬼球、木果蒲、胖朴、爬墙果、爬壁果、薜荔果、膀膀子、凉粉子、烹泡子、王不留行、馒头米壳、木锋、桔把、木莲果、凉粉树果、馒头果、薛荔果、木瓜、膨泡、乌鸦馒头）,通乳，利湿，活血，消肿。治乳汁不下，遗精，淋浊，乳糜尿，久痢，痔血，肠风下血，痈肿，疔疮。
木棉花,http://p.ayxbk.com/images/thumb/c/ce/Bk30f.jpg/220px-Bk30f.jpg,（木棉、斑枝花、琼枝）,清热，利湿，解毒，止血。治泄泻，痢疾，血崩，疮毒，金创出血。
木棉皮,http://p.ayxbk.com/images/thumb/d/dc/Bkeas.jpg/220px-Bkeas.jpg,,清热解毒；散瘀止血。主风湿痹痛；泄泻；痢疾；慢性胃炎；胃溃疡；崩漏下血；疮疖肿痛
木奶果,http://p.ayxbk.com/images/thumb/7/75/Bkeat.jpg/220px-Bkeat.jpg,（水赖、麦穗、蒜瓣果）,祛湿解毒。主香港脚；稻田皮炎
木薯,http://p.ayxbk.com/images/thumb/1/15/Bkeau.jpg/220px-Bkeau.jpg,（树薯、薯树、臭薯、葛薯、树番薯）,解毒消肿。主疮疡肿毒；疥癣
木蹄,http://p.ayxbk.com/images/thumb/6/6b/Bkeaz.jpg/220px-Bkeaz.jpg,（桦菌芝）,消积；化瘀；抗癌。主食积；食管癌；胃癌；子宫癌
木天蓼,http://p.ayxbk.com/images/e/e1/Bkeb0.jpg,（天蓼、藤天蓼、天蓼木、含水藤、葛枣、葛枣猕猴桃、马枣子、金莲枝、牛奶奶、钻地风、羊桃、羊奶奶树）,祛除风湿；温经止痛；症瘕。主中风半身不遂；风寒湿痹；腰疼；疝痛；症瘕积聚；气痢；白癞风
木天蓼子,http://p.ayxbk.com/images/thumb/2/21/Bkeb5.jpg/220px-Bkeb5.jpg,,祛风通络；活血行气；散寒止痛。主中风口面㖞斜；痃癖腹痛；疝气
木通,http://p.ayxbk.com/images/thumb/d/d1/Bk30o.jpg/220px-Bk30o.jpg,（通草、附支、丁翁、丁父、葍藤、王翁、万年、万年藤、燕蕧、乌蕧、活血藤）,泻火行水，通利血脉。治小便赤涩，淋浊，水肿，胸中烦热，喉痹咽痛，遍身拘痛，妇女经闭，乳汁不通。
木香,http://p.ayxbk.com/images/thumb/0/08/Bk312.jpg/220px-Bk312.jpg,（云木香、广木香、蜜香、青木香、五香、五木香、南木香）,行气止痛；调中导滞。主胞胁胀满足 ；脘腹胀痛；哎吐泄泻；痢疾后重。
木贼,http://p.ayxbk.com/images/d/d3/Bk319.jpg,（锉草、笔头草、笔筒草、节骨草、木贼草、节节草、擦草、无心草、响草、接骨叶、笔杆草、笔管草）,散风热，退目翳。用于风热目赤，迎风流泪，目生云翳。
木竹子皮,http://p.ayxbk.com/images/thumb/d/d5/Bkeb7.jpg/220px-Bkeb7.jpg,（山竹树皮）,清热解毒；收敛生肌。主消化性溃疡；肠炎；口腔炎；牙周炎；下肢溃疡；湿疹；烫伤
木苎麻,http://p.ayxbk.com/images/thumb/4/44/Bkeb8.jpg/220px-Bkeb8.jpg,（粗糠壳、虾公须、山水柳、水柳黄、水柳仔）,祛风止痒；消肿。主皮肤瘙痒；创伤
